resnet18
[9,95,loss=4.079174980521202]
[9,准确率=57.49687108886108%,2297/3995][10,31,loss=1.3346254639327526]
[10,63,loss=2.5665344055742025]
[10,95,loss=3.8595191668719053]
[10,准确率=60.225281602002504%,2406/3995][11,31,loss=1.173101557418704]
[11,63,loss=2.5920024681836367]
[11,95,loss=3.9582996424287558]
[11,准确率=59.44931163954944%,2375/3995][12,31,loss=1.0936203468590975]
[12,63,loss=2.213520194403827]
[12,95,loss=3.217438734136522]
[12,准确率=65.00625782227785%,2597/3995][13,31,loss=1.0720985922962427]
[13,63,loss=2.1169923059642315]
[13,95,loss=3.095264321193099]
[13,准确率=67.10888610763455%,2681/3995][14,31,loss=0.9912786446511745]
[14,63,loss=1.9789611883461475]
[14,95,loss=2.9051904575899243]
[14,准确率=68.71088861076345%,2745/3995][15,31,loss=0.9958559479564428]
[15,63,loss=1.9054021183401346]
[15,95,loss=2.851867076009512]
[15,准确率=70.36295369211516%,2811/3995][16,31,loss=0.8099825130775571]
[16,63,loss=1.7730131326243281]
[16,95,loss=2.707076487131417]
[16,准确率=70.83854818523155%,2830/3995][17,31,loss=0.8260277733206749]
[17,63,loss=1.620054256170988]
[17,95,loss=2.479852800257504]
[17,准确率=72.54067584480602%,2898/3995][18,31,loss=0.8340468239039183]
[18,63,loss=1.6541206538677216]
[18,95,loss=2.439942697994411]
[18,准确率=74.14267834793492%,2962/3995][19,31,loss=0.7220107140019536]
[19,63,loss=1.4727527918294072]
[19,95,loss=2.227137079462409]
[19,准确率=77.27158948685857%,3087/3995][20,31,loss=0.7828247863799334]
[20,63,loss=1.4240950802341104]
[20,95,loss=2.0923117455095053]
[20,准确率=77.62202753441802%,3101/3995][21,31,loss=0.6757879620417953]
[21,63,loss=1.3322403999045491]
[21,95,loss=1.9824212789535522]
[21,准确率=77.17146433041302%,3083/3995][22,31,loss=0.7866626614704728]
[22,63,loss=1.6366829313337803]
[22,95,loss=2.345786470454186]
[22,准确率=76.12015018773467%,3041/3995][23,31,loss=0.6006747772917151]
[23,63,loss=1.2632535193115473]
[23,95,loss=1.8645090013742447]
[23,准确率=80.62578222778473%,3221/3995][24,31,loss=0.5394392195157707]
[24,63,loss=1.0503381304442883]
[24,95,loss=1.5679738521575928]
[24,准确率=82.72841051314143%,3305/3995][25,31,loss=0.4999485043808818]
[25,63,loss=1.0286967498250306]
[25,95,loss=1.5693548182025552]
[25,准确率=83.37922403003755%,3331/3995][26,31,loss=0.46528230560943484]
[26,63,loss=1.0111341034062207]
[26,95,loss=1.5484901368618011]
[26,准确率=83.85481852315394%,3350/3995][27,31,loss=0.46313207037746906]
[27,63,loss=0.9288117690011859]
[27,95,loss=1.414208019617945]
[27,准确率=84.00500625782227%,3356/3995][28,31,loss=0.4643577425740659]
[28,63,loss=0.9675536802969873]
[28,95,loss=1.4467213614843786]
[28,准确率=84.73091364205257%,3385/3995][29,31,loss=0.3725077281706035]
[29,63,loss=0.7879930566996336]
[29,95,loss=1.245378278195858]
[29,准确率=86.40801001251565%,3452/3995][30,31,loss=0.39355763141065836]
[30,63,loss=0.8055594384204596]
[30,95,loss=1.2432918406557292]
[30,准确率=86.0575719649562%,3438/3995]
dense
[1,31,loss=2.975878529250622]
[1,63,loss=5.3922980427742]
[1,95,loss=7.810664501041174]
[1,准确率=25.406758448060074%,1015/3995][2,31,loss=2.198180139064789]
[2,63,loss=4.41476783901453]
[2,95,loss=6.4434835612773895]
[2,准确率=35.344180225281605%,1412/3995][3,31,loss=1.8678402937948704]
[3,63,loss=3.741557113826275]
[3,95,loss=5.550736159086227]
[3,准确率=44.10513141426783%,1762/3995][4,31,loss=1.6201846413314342]
[4,63,loss=3.278770122677088]
[4,95,loss=4.9076311103999615]
[4,准确率=49.737171464330416%,1987/3995][5,31,loss=1.4931200742721558]
[5,63,loss=2.9216684475541115]
[5,95,loss=4.403466425836086]
[5,准确率=54.768460575719644%,2188/3995][6,31,loss=1.3407626431435347]
[6,63,loss=2.6098434794694185]
[6,95,loss=3.9810558315366507]
[6,准确率=57.34668335419274%,2291/3995][7,31,loss=1.2574595361948013]
[7,63,loss=2.479489227756858]
[7,95,loss=3.724191954359412]
[7,准确率=62.00250312891114%,2477/3995][8,31,loss=1.012408996000886]
[8,63,loss=2.089153239503503]
[8,95,loss=3.2056680638343096]
[8,准确率=66.10763454317897%,2641/3995][9,31,loss=0.9593382067978382]
[9,63,loss=1.9667345341295004]
[9,95,loss=3.035845026373863]
[9,准确率=67.80976220275345%,2709/3995][10,31,loss=0.9553639069199562]
[10,63,loss=1.8344282051548362]
[10,95,loss=2.689558102749288]
[10,准确率=71.56445556946183%,2859/3995][11,31,loss=0.8539568847045302]
[11,63,loss=1.7079805247485638]
[11,95,loss=2.5776143595576286]
[11,准确率=72.71589486858574%,2905/3995][12,31,loss=0.7561364956200123]
[12,63,loss=1.5389090636745095]
[12,95,loss=2.3230830375105143]
[12,准确率=75.44430538172716%,3014/3995][13,31,loss=0.6843157578259706]
[13,63,loss=1.3658862328156829]
[13,95,loss=2.0340598239563406]
[13,准确率=77.47183979974969%,3095/3995][14,31,loss=0.5771724171936512]
[14,63,loss=1.1667830860242248]
[14,95,loss=1.780664904974401]
[14,准确率=80.35043804755945%,3210/3995][15,31,loss=0.5898588672280312]
[15,63,loss=1.2530910912901163]
[15,95,loss=1.894543930888176]
[15,准确率=79.92490613266582%,3193/3995][16,31,loss=0.6108964309096336]
[16,63,loss=1.2599314842373133]
[16,95,loss=1.8017257554456592]
[16,准确率=80.30037546933667%,3208/3995][17,31,loss=0.4849985698238015]
[17,63,loss=0.9597636833786964]
[17,95,loss=1.467241576872766]
[17,准确率=82.95369211514392%,3314/3995][18,31,loss=0.5511676203459501]
[18,63,loss=1.0580128724686801]
[18,95,loss=1.5498491949401796]
[18,准确率=83.55444305381727%,3338/3995][19,31,loss=0.44352387357503176]
[19,63,loss=0.8380551217123866]
[19,95,loss=1.2941019306890666]
[19,准确率=85.8072590738423%,3428/3995][20,31,loss=0.41280939243733883]
[20,63,loss=0.8216900886036456]
[20,95,loss=1.2722011860460043]
[20,准确率=86.43304130162703%,3453/3995][21,31,loss=0.38135501358192414]
[21,63,loss=0.8179796006297693]
[21,95,loss=1.246605521417223]
[21,准确率=86.53316645807259%,3457/3995][22,31,loss=0.35012295190244913]
[22,63,loss=0.7550388788804412]
[22,95,loss=1.0971294934861362]
[22,准确率=88.8360450563204%,3549/3995][23,31,loss=0.30027350527234375]
[23,63,loss=0.6532480670139194]
[23,95,loss=1.0182499890215695]
[23,准确率=88.08510638297872%,3519/3995][24,31,loss=0.38855564361438155]
[24,63,loss=0.7409047218970954]
[24,95,loss=1.0618234928697348]
[24,准确率=88.23529411764706%,3525/3995][25,31,loss=0.34252753225155175]
[25,63,loss=0.6230104812420905]
[25,95,loss=0.8444546824321151]
[25,准确率=91.1639549436796%,3642/3995][26,31,loss=0.26436033262871206]
[26,63,loss=0.5377422235906124]
[26,95,loss=0.8184902798384428]
[26,准确率=90.61326658322903%,3620/3995][27,31,loss=0.2867485205642879]
[27,63,loss=0.5464734933339059]
[27,95,loss=0.8549289973452687]
[27,准确率=91.6145181476846%,3660/3995][28,31,loss=0.23750812374055386]
[28,63,loss=0.5074694871436805]
[28,95,loss=0.788296332815662]
[28,准确率=91.81476846057572%,3668/3995][29,31,loss=0.1850588284432888]
[29,63,loss=0.4191868163179606]
[29,95,loss=0.6870820341864601]
[29,准确率=92.41551939924906%,3692/3995][30,31,loss=0.2585192878032103]
[30,63,loss=0.521678970893845]
[30,95,loss=0.8232354245847091]
[30,准确率=91.08886107634542%,3639/3995][1,31,loss=0.7022477686405182]

[1,63,loss=1.3034964483231306]
[1,95,loss=1.9073178665712476]
[1,准确率=79.82478097622028%,3189/3995][2,31,loss=0.47914770618081093]
[2,63,loss=0.9912188379094005]
[2,95,loss=1.5579307666048408]
[2,准确率=82.22778473091364%,3285/3995][3,31,loss=0.5559976128861308]
[3,63,loss=1.0992047376930714]
[3,95,loss=1.6767854942008853]
[3,准确率=82.02753441802253%,3277/3995][4,31,loss=0.42048468347638845]
[4,63,loss=0.8450240702368319]
[4,95,loss=1.3569243629463017]
[4,准确率=85.18147684605756%,3403/3995][5,31,loss=0.4786618212237954]
[5,63,loss=0.9301033862866461]
[5,95,loss=1.3919538012705743]
[5,准确率=85.48185231539425%,3415/3995][6,31,loss=0.44178368616849184]
[6,63,loss=0.8749202871695161]
[6,95,loss=1.3496885276399553]
[6,准确率=85.60700876095119%,3420/3995][7,31,loss=0.38435030402615666]
[7,63,loss=0.8170248246751726]
[7,95,loss=1.2569648462813348]
[7,准确率=86.45807259073842%,3454/3995][8,31,loss=0.42521008662879467]
[8,63,loss=0.8586933827027678]
[8,95,loss=1.293296896852553]
[8,准确率=86.08260325406758%,3439/3995][9,31,loss=0.4037400847300887]
[9,63,loss=0.8225781111977994]
[9,95,loss=1.2304351753555238]
[9,准确率=86.93366708385481%,3473/3995][10,31,loss=0.3991197580471635]
[10,63,loss=0.8686809735372663]
[10,95,loss=1.2653246326372027]
[10,准确率=86.7334167709637%,3465/3995][11,31,loss=0.34998330543749034]
[11,63,loss=0.7234731893986464]
[11,95,loss=1.087253239704296]
[11,准确率=88.31038798498123%,3528/3995][12,31,loss=0.3465487884823233]
[12,63,loss=0.6695981293451041]
[12,95,loss=1.0241447498556226]
[12,准确率=88.96120150187735%,3554/3995][13,31,loss=0.3107265594881028]
[13,63,loss=0.6809884863905609]
[13,95,loss=1.0001908238045871]
[13,准确率=89.33667083854819%,3569/3995][14,31,loss=0.3259331521112472]
[14,63,loss=0.6451149226631969]
[14,95,loss=0.937156945001334]
[14,准确率=89.96245306633291%,3594/3995][15,31,loss=0.3078449973836541]
[15,63,loss=0.5899200919084251]
[15,95,loss=0.8638703424949199]
[15,准确率=91.1639549436796%,3642/3995][16,31,loss=0.28594544855877757]
[16,63,loss=0.5483935130760074]
[16,95,loss=0.7880737208761275]
[16,准确率=91.73967459324155%,3665/3995][17,31,loss=0.24686781968921423]
[17,63,loss=0.47949576703831553]
[17,95,loss=0.7684056484140456]
[17,准确率=91.36420525657071%,3650/3995][18,31,loss=0.275006947806105]
[18,63,loss=0.6044200169853866]
[18,95,loss=0.8675138372927904]
[18,准确率=90.23779724655819%,3605/3995][19,31,loss=0.25486273993737996]
[19,63,loss=0.5314854776952416]
[19,95,loss=0.823161584790796]
[19,准确率=91.21401752190238%,3644/3995][20,31,loss=0.24792568664997816]
[20,63,loss=0.4779642424546182]
[20,95,loss=0.7624729387462139]
[20,准确率=91.28911138923654%,3647/3995][1,31,loss=0.40236936369910836]
[1,63,loss=0.7243693626951426]
[1,95,loss=1.049229182768613]
[1,准确率=88.28535669586984%,3527/3995][2,31,loss=0.36101763881742954]
[2,63,loss=0.7278601450379938]
[2,95,loss=1.0336226832587272]
[2,准确率=89.21151439299125%,3564/3995][3,31,loss=0.29347417457029223]
[3,63,loss=0.6294318200089037]
[3,95,loss=0.9615222048014402]
[3,准确率=88.88610763454318%,3551/3995][4,31,loss=0.3395912309642881]
[4,63,loss=0.661079830955714]
[4,95,loss=0.9129177818540484]
[4,准确率=89.71214017521902%,3584/3995][5,31,loss=0.29743815190158784]
[5,63,loss=0.5256992268841714]
[5,95,loss=0.7885731074493378]
[5,准确率=91.28911138923654%,3647/3995][6,31,loss=0.2242060292046517]
[6,63,loss=0.4355171889765188]
[6,95,loss=0.6974178055534139]
[6,准确率=91.68961201501877%,3663/3995][7,31,loss=0.2785931129474193]
[7,63,loss=0.5326782213523984]
[7,95,loss=0.7583865930791944]
[7,准确率=91.88986232790988%,3671/3995][8,31,loss=0.19435911893378943]
[8,63,loss=0.4164617747301236]
[8,95,loss=0.5810806360095739]
[8,准确率=93.74217772215269%,3745/3995][9,31,loss=0.26461950154043734]
[9,63,loss=0.4781434732140042]
[9,95,loss=0.7558794669457711]
[9,准确率=91.83979974968712%,3669/3995][10,31,loss=0.22522674617357552]
[10,63,loss=0.42263117409311235]
[10,95,loss=0.6259759403765202]
[10,准确率=93.69211514392991%,3743/3995][11,31,loss=0.1776159880682826]
[11,63,loss=0.36876584868878126]
[11,95,loss=0.5659675792558119]
[11,准确率=93.36670838548186%,3730/3995][12,31,loss=0.1872117950115353]
[12,63,loss=0.4029473392874934]
[12,95,loss=0.568483226466924]
[12,准确率=93.7171464330413%,3744/3995][13,31,loss=0.14774959124042653]
[13,63,loss=0.31340101824025624]
[13,95,loss=0.4959870611492079]
[13,准确率=94.61827284105131%,3780/3995][14,31,loss=0.13353740616003051]
[14,63,loss=0.338093567523174]
[14,95,loss=0.569159161648713]
[14,准确率=93.66708385481853%,3742/3995][15,31,loss=0.20445263537112623]
[15,63,loss=0.37470353161916137]
[15,95,loss=0.5348365989630111]
[15,准确率=94.1677096370463%,3762/3995][16,31,loss=0.15524825535248965]
[16,63,loss=0.2867702696239576]
[16,95,loss=0.41146793495863676]
[16,准确率=95.21902377972465%,3804/3995][17,31,loss=0.1948284967802465]
[17,63,loss=0.36355115770129487]
[17,95,loss=0.5001369267120026]
[17,准确率=94.26783479349187%,3766/3995][18,31,loss=0.16501751949544996]
[18,63,loss=0.32655161299044266]
[18,95,loss=0.5165249577839859]
[18,准确率=94.51814768460576%,3776/3995][19,31,loss=0.1702064202982001]
[19,63,loss=0.30009216751204804]
[19,95,loss=0.41784770519007]
[19,准确率=95.44430538172716%,3813/3995][20,31,loss=0.1056478718528524]
[20,63,loss=0.2178362908307463]
[20,95,loss=0.34800291928695515]
[20,准确率=95.84480600750939%,3829/3995][1,31,loss=0.5246072290465236]
[1,63,loss=1.0477885566651821]
[1,95,loss=1.5053062257356942]
[1,准确率=84.15519399249062%,3362/3995][2,31,loss=0.45096622919663787]
[2,63,loss=0.8198467739857733]
[2,95,loss=1.2517052218317986]
[2,准确率=85.65707133917397%,3422/3995][3,31,loss=0.3659808421507478]
[3,63,loss=0.8384515405632555]
[3,95,loss=1.2932119411416352]
[3,准确率=85.48185231539425%,3415/3995][4,31,loss=0.3146540019661188]
[4,63,loss=0.709227395709604]
[4,95,loss=1.1307350129354745]
[4,准确率=87.33416770963704%,3489/3995][5,31,loss=0.36778068309649825]
[5,63,loss=0.748319290112704]
[5,95,loss=1.140179289970547]
[5,准确率=87.459324155194%,3494/3995][6,31,loss=0.34542124904692173]
[6,63,loss=0.6645931764505804]
[6,95,loss=1.0118868635036051]
[6,准确率=89.58698372966208%,3579/3995][7,31,loss=0.3279148789588362]
[7,63,loss=0.6910541669931263]
[7,95,loss=0.9626209744019434]
[7,准确率=89.43679599499374%,3573/3995][8,31,loss=0.2964107966981828]
[8,63,loss=0.6333015998825431]
[8,95,loss=0.9621172174811363]
[8,准确率=89.18648310387985%,3563/3995][9,31,loss=0.29459270334336907]
[9,63,loss=0.6311699076322839]
[9,95,loss=0.9819264040561393]
[9,准确率=88.91113892365456%,3552/3995][10,31,loss=0.22629916097503155]
[10,63,loss=0.4532919708872214]
[10,95,loss=0.7410904889693484]
[10,准确率=91.71464330413016%,3664/3995][11,31,loss=0.2949327278183773]
[11,63,loss=0.5817666669609025]
[11,95,loss=0.8043991461163387]
[11,准确率=91.76470588235294%,3666/3995][12,31,loss=0.25005267770029604]
[12,63,loss=0.5552405116613954]
[12,95,loss=0.8425971950637177]
[12,准确率=90.83854818523153%,3629/3995][13,31,loss=0.26980511215515435]
[13,63,loss=0.5056838358286768]
[13,95,loss=0.7530794846825302]
[13,准确率=91.33917396745932%,3649/3995][14,31,loss=0.16722324048168957]
[14,63,loss=0.30950614414177835]
[14,95,loss=0.4721376310335472]
[14,准确率=94.51814768460576%,3776/3995][15,31,loss=0.18471739161759615]
[15,63,loss=0.4057853164849803]
[15,95,loss=0.6270709013333544]
[15,准确率=93.06633291614517%,3718/3995][16,31,loss=0.21004728612024337]
[16,63,loss=0.4809159660944715]
[16,95,loss=0.6949221540708095]
[16,准确率=92.19023779724655%,3683/3995][17,31,loss=0.21277682454092428]
[17,63,loss=0.4268905405770056]
[17,95,loss=0.684421239013318]
[17,准确率=92.41551939924906%,3692/3995][18,31,loss=0.176395672140643]
[18,63,loss=0.3305209777317941]
[18,95,loss=0.4637522714911029]
[18,准确率=94.56821026282853%,3778/3995][19,31,loss=0.1655789145734161]
[19,63,loss=0.34486561897210777]
[19,95,loss=0.5723734315251932]
[19,准确率=93.29161451814768%,3727/3995][20,31,loss=0.1878165635280311]
[20,63,loss=0.37347776343813166]
[20,95,loss=0.5753067184123211]
[20,准确率=93.76720901126409%,3746/3995][1,31,loss=0.29010702803498134]
[1,63,loss=0.5647029086831026]
[1,95,loss=0.8344587621395476]
[1,准确率=89.98748435544431%,3595/3995][2,31,loss=0.27984529291279614]
[2,63,loss=0.5156196118332446]
[2,95,loss=0.7580578171182424]
[2,准确率=91.73967459324155%,3665/3995][3,31,loss=0.24290772317908704]
[3,63,loss=0.46666654921136796]
[3,95,loss=0.636981604504399]
[3,准确率=92.7909887359199%,3707/3995][4,31,loss=0.2322574534919113]
[4,63,loss=0.4202313715359196]
[4,95,loss=0.6001430123578757]
[4,准确率=93.64205256570713%,3741/3995][5,31,loss=0.137884589494206]
[5,63,loss=0.32523661392042413]
[5,95,loss=0.5088890265615191]
[5,准确率=94.51814768460576%,3776/3995][6,31,loss=0.19223127863369882]
[6,63,loss=0.3406647149240598]
[6,95,loss=0.49230699823237956]
[6,准确率=94.69336670838548%,3783/3995][7,31,loss=0.18674313731025904]
[7,63,loss=0.39639446570072323]
[7,95,loss=0.6395311646629125]
[7,准确率=92.59073842302878%,3699/3995][8,31,loss=0.19230838026851416]
[8,63,loss=0.38522006710991263]
[8,95,loss=0.6212668366497383]
[8,准确率=93.11639549436796%,3720/3995][9,31,loss=0.24998248275369406]
[9,63,loss=0.4553148321574554]
[9,95,loss=0.6206762542715296]
[9,准确率=93.14142678347935%,3721/3995][10,31,loss=0.16150375362485647]
[10,63,loss=0.33444860961753875]
[10,95,loss=0.5185379062895663]
[10,准确率=94.24280350438048%,3765/3995][11,31,loss=0.14736801851540804]
[11,63,loss=0.2818231620476581]
[11,95,loss=0.42736758245155215]
[11,准确率=94.94367959949938%,3793/3995][12,31,loss=0.14165359700564295]
[12,63,loss=0.2458953556488268]
[12,95,loss=0.36195011978270486]
[12,准确率=96.12015018773467%,3840/3995][13,31,loss=0.10421419440535828]
[13,63,loss=0.20091134123504162]
[13,95,loss=0.35300459980499]
[13,准确率=95.84480600750939%,3829/3995][14,31,loss=0.11784627556335181]
[14,63,loss=0.2673507616855204]
[14,95,loss=0.39602192616439424]
[14,准确率=95.26908635794743%,3806/3995][15,31,loss=0.142894143355079]
[15,63,loss=0.2549268801813014]
[15,95,loss=0.42469035161775537]
[15,准确率=95.39424280350438%,3811/3995][16,31,loss=0.08586417010519654]
[16,63,loss=0.1864926195703447]
[16,95,loss=0.35193184539093636]
[16,准确率=95.66958698372966%,3822/3995][17,31,loss=0.1819448039168492]
[17,63,loss=0.3384750730183441]
[17,95,loss=0.45962630174471997]
[17,准确率=95.19399249061327%,3803/3995][18,31,loss=0.0703000854991842]
[18,63,loss=0.19432744380901568]
[18,95,loss=0.3007777763705235]
[18,准确率=96.54568210262828%,3857/3995][19,31,loss=0.10318419814575464]
[19,63,loss=0.2240758072002791]
[19,95,loss=0.35142197969253175]
[19,准确率=96.32040050062578%,3848/3995][20,31,loss=0.1342899972514715]
[20,63,loss=0.28484122996451333]
[20,95,loss=0.443712978012627]
[20,准确率=94.99374217772215%,3795/3995]
lwz18
[1,准确率=9.937421777221527%,397/3995][2,31,loss=2.8587284609675407]
[2,准确率=16.0450563204005%,641/3995][3,31,loss=2.643364943563938]
[3,准确率=20.500625782227786%,819/3995][4,31,loss=2.5151855871081352]
[4,准确率=24.881101376720903%,994/3995][5,31,loss=2.336280707269907]
[5,准确率=29.536921151439298%,1180/3995][6,31,loss=2.1895754374563694]
[6,准确率=31.414267834793492%,1255/3995][7,31,loss=2.1853921599686146]
[7,准确率=35.19399249061327%,1406/3995][8,31,loss=2.0247430354356766]
[8,准确率=37.34668335419274%,1492/3995][9,31,loss=1.9328972734510899]
[9,准确率=39.59949937421777%,1582/3995][10,31,loss=1.85191760212183]
[10,准确率=41.92740926157697%,1675/3995][11,31,loss=1.7794699855148792]
[11,准确率=43.153942428035045%,1724/3995][12,31,loss=1.7140531986951828]
[12,准确率=45.006257822277846%,1798/3995][13,31,loss=1.7042025476694107]
[13,准确率=47.15894868585732%,1884/3995][14,31,loss=1.672861509025097]
[14,准确率=49.21151439299124%,1966/3995][15,31,loss=1.586151447147131]
[15,准确率=51.41426783479349%,2054/3995][16,31,loss=1.5178420282900333]
[16,准确率=53.14142678347935%,2123/3995][17,31,loss=1.4249891191720963]
[17,准确率=54.192740926157704%,2165/3995][18,31,loss=1.357510482892394]
[18,准确率=56.24530663329161%,2247/3995][19,31,loss=1.279044846072793]
[19,准确率=57.82227784730913%,2310/3995][20,31,loss=1.2328011635690928]
[20,准确率=60.32540675844806%,2410/3995][21,31,loss=1.2439031414687634]
[21,准确率=61.42678347934919%,2454/3995][22,31,loss=1.0919597074389458]
[22,准确率=62.5531914893617%,2499/3995][23,31,loss=1.0523172542452812]
[23,准确率=64.98122653316646%,2596/3995][24,31,loss=1.0208927262574434]
[24,准确率=65.88235294117646%,2632/3995][25,31,loss=1.1049909610301256]
[25,准确率=66.4831038798498%,2656/3995][26,31,loss=0.9960179161280394]
[26,准确率=68.43554443053817%,2734/3995][27,31,loss=0.9174957061186433]
[27,准确率=69.11138923654569%,2761/3995][28,31,loss=0.9050517696887255]
[28,准确率=70.88861076345432%,2832/3995][29,31,loss=0.8406651336699724]
[29,准确率=71.1389236545682%,2842/3995][30,31,loss=0.8797945231199265]
[30,准确率=72.54067584480602%,2898/3995][1,31,loss=3.2851746529340744]
[1,63,loss=6.156489796936512]
[1,95,loss=8.976607374846935]
[1,准确率=12.49061326658323%,499/3995][2,31,loss=2.7133467197418213]
[2,63,loss=5.310443297028542]
[2,95,loss=7.906757764518261]
[2,准确率=20.600750938673343%,823/3995][1,31,loss=3.3347881585359573]
[1,63,loss=6.335886724293232]
[1,95,loss=9.205937169492245]
[1,准确率=11.088861076345431%,443/3995][2,31,loss=2.7242870926856995]
[2,63,loss=5.426316045224667]
[2,95,loss=8.035301327705383]
[2,准确率=19.0738423028786%,762/3995][3,31,loss=2.533705413341522]
[3,63,loss=5.076232843101025]
[3,95,loss=7.549345552921295]
[3,准确率=23.504380475594495%,939/3995][4,31,loss=2.507137030363083]
[4,63,loss=4.899284720420837]
[4,95,loss=7.301033839583397]
[4,准确率=24.85607008760951%,993/3995][5,31,loss=2.3033343851566315]
[5,63,loss=4.748162649571896]
[5,95,loss=7.104969121515751]
[5,准确率=28.035043804755944%,1120/3995][6,31,loss=2.2463959120213985]
[6,63,loss=4.493705861270428]
[6,95,loss=6.687726985663176]
[6,准确率=31.76470588235294%,1269/3995][7,31,loss=2.1752431578934193]
[7,63,loss=4.3213072791695595]
[7,95,loss=6.447264429181814]
[7,准确率=34.54317897371715%,1380/3995][8,31,loss=1.9525544866919518]
[8,63,loss=3.9708303287625313]
[8,95,loss=5.984981391578913]
[8,准确率=37.37171464330413%,1493/3995][9,31,loss=1.9706383012235165]
[9,63,loss=3.8295870013535023]
[9,95,loss=5.8525350876152515]
[9,准确率=40.40050062578223%,1614/3995][10,31,loss=1.92387043684721]
[10,63,loss=3.764458954334259]
[10,95,loss=5.5749281123280525]
[10,准确率=41.47684605757196%,1657/3995][11,31,loss=1.8223597630858421]
[11,63,loss=3.5699154138565063]
[11,95,loss=5.351342435926199]
[11,准确率=43.153942428035045%,1724/3995][12,31,loss=1.7568334750831127]
[12,63,loss=3.5324574038386345]
[12,95,loss=5.277021296322346]
[12,准确率=45.331664580725906%,1811/3995][13,31,loss=1.7882476076483727]
[13,63,loss=3.5203713104128838]
[13,95,loss=5.188993819057941]
[13,准确率=46.958698372966204%,1876/3995][14,31,loss=1.657797198742628]
[14,63,loss=3.2921400889754295]
[14,95,loss=4.967891898006201]
[14,准确率=47.48435544430538%,1897/3995][15,31,loss=1.5154862143099308]
[15,63,loss=3.040023222565651]
[15,95,loss=4.575096566230059]
[15,准确率=52.44055068836045%,2095/3995][16,31,loss=1.542400699108839]
[16,63,loss=3.0379383005201817]
[16,95,loss=4.550913982093334]
[16,准确率=52.415519399249064%,2094/3995][17,31,loss=1.4016654714941978]
[17,63,loss=2.893544591963291]
[17,95,loss=4.350272750481963]
[17,准确率=53.61702127659574%,2142/3995][18,31,loss=1.4420734345912933]
[18,63,loss=2.784015139564872]
[18,95,loss=4.121484939008951]
[18,准确率=56.24530663329161%,2247/3995][19,31,loss=1.2720625530928373]
[19,63,loss=2.5516034457832575]
[19,95,loss=3.8145550955086946]
[19,准确率=58.77346683354193%,2348/3995][20,31,loss=1.2077423445880413]
[20,63,loss=2.483335990458727]
[20,95,loss=3.8132460676133633]
[20,准确率=59.62453066332915%,2382/3995][21,31,loss=1.1454644165933132]
[21,63,loss=2.355591794475913]
[21,95,loss=3.514016741886735]
[21,准确率=64.10513141426783%,2561/3995][22,31,loss=1.115264492109418]
[22,63,loss=2.2641563303768635]
[22,95,loss=3.4225848857313395]
[22,准确率=64.00500625782229%,2557/3995][23,31,loss=1.02405303157866]
[23,63,loss=2.1540210507810116]
[23,95,loss=3.253177670761943]
[23,准确率=64.8811013767209%,2592/3995][24,31,loss=0.9639333561062813]
[24,63,loss=2.012486970052123]
[24,95,loss=2.964197687804699]
[24,准确率=68.66082603254068%,2743/3995][25,31,loss=0.9249863252043724]
[25,63,loss=1.864665349945426]
[25,95,loss=2.921680986881256]
[25,准确率=68.33541927409262%,2730/3995][26,31,loss=0.8441402679309249]
[26,63,loss=1.7795528983697295]
[26,95,loss=2.7392326528206468]
[26,准确率=70.13767209011264%,2802/3995][27,31,loss=0.9217556565999985]
[27,63,loss=1.8206645622849464]
[27,95,loss=2.705201501958072]
[27,准确率=71.01376720901126%,2837/3995][28,31,loss=0.8245261861011386]
[28,63,loss=1.662769672460854]
[28,95,loss=2.488596573472023]
[28,准确率=72.89111389236545%,2912/3995][29,31,loss=0.7977558523416519]
[29,63,loss=1.6385996080935001]
[29,95,loss=2.46287829708308]
[29,准确率=73.91739674593242%,2953/3995][30,31,loss=0.8380854716524482]
[30,63,loss=1.60232241358608]
[30,95,loss=2.479007724672556]
[30,准确率=73.61702127659574%,2941/3995][1,31,loss=3.0543966963887215]
[1,63,loss=5.658627800643444]
[1,95,loss=8.173892594873905]
[1,准确率=20.475594493116393%,818/3995][2,31,loss=2.3924907818436623]
[2,63,loss=4.790271028876305]
[2,95,loss=7.083294987678528]
[2,准确率=27.609511889862326%,1103/3995][3,31,loss=2.2757486179471016]
[3,63,loss=4.4058393351733685]
[3,95,loss=6.578658428043127]
[3,准确率=32.64080100125156%,1304/3995][4,31,loss=2.0348339825868607]
[4,63,loss=4.029398508369923]
[4,95,loss=5.983091585338116]
[4,准确率=38.297872340425535%,1530/3995][5,31,loss=1.9289867356419563]
[5,63,loss=3.780528273433447]
[5,95,loss=5.564664166420698]
[5,准确率=42.22778473091364%,1687/3995][6,31,loss=1.7483793161809444]
[6,63,loss=3.5093805231153965]
[6,95,loss=5.230186395347118]
[6,准确率=45.28160200250313%,1809/3995][7,31,loss=1.6612431481480598]
[7,63,loss=3.3413982316851616]
[7,95,loss=5.005097150802612]
[7,准确率=47.584480600750936%,1901/3995][8,31,loss=1.553415808826685]
[8,63,loss=3.08708817884326]
[8,95,loss=4.656260848045349]
[8,准确率=51.58948685857322%,2061/3995][9,31,loss=1.4174935184419155]
[9,63,loss=2.8167940713465214]
[9,95,loss=4.203162748366594]
[9,准确率=56.470588235294116%,2256/3995][10,31,loss=1.4244029223918915]
